,DEPOSIT_AMOUNT,DEPOSIT_TXS,SENDER,WITHDRAWN_AMOUNT,WITHDRAW_TXS
271,251.0,1,terra1wa6ndfa47e05r9t225fyx5upnwzlwum3u97d52,0.0,0
272,20.0,1,terra19yjlck9geg08556r4k0a305q9jxjz9aqs404ff,0.0,0
273,500.0,1,terra16ssttzwjfa26cq54qyywvfc0a9v0tlgunvzphl,0.0,0
274,743.346006,1,terra1k2p3mwky6crcd5uacglvelm33p28qa5ptnj93g,0.0,0
275,1000.0,1,terra1kumh37z8dz7um07dxuqtxn40rlckrheyqlvyyj,0.0,0
276,1025.0,1,terra1p8huf789q6tjjjl00sn2l8znu244wculx9a4m3,0.0,0
277,1000.0,1,terra1p8y7zucrctr875d52tm289jm7mgn2ts372d3a5,0.0,0
278,100.0,1,terra1rmvy5pmx07rlxq4fdmduewa0heg9fxhwmd2dr5,0.0,0
279,1000.0,1,terra17zy8p7dnrcuad0f2chmrnfqxwce7duu2t7l3ae,0.0,0
280,101.0,1,terra1twyse2n5z2cwd26qcjxaz4cq2vzpgya4d8r0qq,0.0,0
281,350.0,2,terra1g2c2uktqequ6daamqpp2q5qw995vg7v2uvz30p,0.0,0
282,1250.0,1,terra1wvf24j8vsreacxfqh66y5cw5h7tqkpzdrt0442,0.0,0
283,76.048053,3,terra14zjx7dr637e4nu5aj734dr8ezf9up6a3a47msv,0.0,0
284,650.0,1,terra1tkhh6ytcgdqaclvwl70lemw3mq3ay40ns6kwan,0.0,0
285,95.558514,2,terra1f80dmurdrkd2np9n9rcjt84slqyuxzqcexaffz,0.0,0
286,554.237191,2,terra13nnh9j489ryp204nkd2hthwmw7u8cgl4kygqq2,0.0,0
287,450.0,1,terra19u3cptajuqvmvc5nk8turfkd9dtfrzn0jzvfpg,0.0,0
288,70000.0,1,terra1kjvmmzqeqxd3e8xvhrsuyy9efmvs9nt20d9k4f,0.0,0
289,1500.0,1,terra1pg2zwqlmm3tfdauk87234tc655qnwmw3tyvhrq,0.0,0
290,100.0,1,terra1tm4y83u8wcsf3jwnj0hk40qpgvnppjr575lygu,0.0,0
291,75.0,1,terra1pr5z4ywjymgw0ycaz6s3ax2r4pt3wer555pm2q,0.0,0
292,86.0,2,terra19y8n62fdkajnrdm04ueykk5l46z8lurymdcg85,0.0,0
293,152.367993,1,terra1u3a7gkvv8jef344jkhcu39cvyp0whvc6waxzz2,0.0,0
294,5142.606749,1,terra1emfwse9j5jn8cjqs53axfkpk5dtawqvdh6gv5x,5142.606749,3
295,400.0,1,terra1k5dz7n20qdj65llpftcas43z6maj8yfljmjga8,0.0,0
296,3.0,1,terra12ldmrk5rsrq9ggg4kccjq3k6du9mdsmudks570,0.0,0
297,200.0,1,terra1385ly9gqvnkmlmkqh9nuuyup539u7s9chytvay,0.0,0
298,100.0,1,terra1wl9qzfcn27k0xwqullh7fc3fa3xvckzme2ec0p,0.0,0
299,1000.0,1,terra1h965z0hx3r8w2sls66cgzlryuxxpz7v7rqqm65,0.0,0
300,139.741719,1,terra1xfyul0dfp444gnl3j2fz8xnehh4dy353p2du2n,0.0,0
301,3030.0,3,terra1fpw97yacgd7l93uf6934ektzfmrwkrzzfukzmx,3030.0,1
302,1700.0,2,terra19s4v9u3ch8l4x6ezklekj7qykwyehwyjl2g3qm,0.0,0
303,11.0,2,terra100fdtw43xqj8290xyas6mxs0a67zzfhxncvcug,0.0,0
304,250.0,1,terra12p5lgt4rw08rnuce47jkeak522fqg6vncj8fdp,0.0,0
305,1050.0,1,terra19rhwqh3294gpupjx5te8jvk4ye72xj6cq4w5ce,0.0,0
306,50.0,1,terra1kmm57upxh8qgvur7lwstv35wcxjnf0ank5ldeh,0.0,0
307,333.0,2,terra1pwjf94z4swqk6lkqs75gmpujlcvhmu20g8ac5p,0.0,0
308,96.0,1,terra1f4wdvqeqyw6623es5jxwhtzdrgq6xwlmdeh4pf,0.0,0
309,1001.0,1,terra1eqhes0g655ge3z5sszsz6mzcjuvlnymk2gt8z3,1001.0,1
310,1000.0,1,terra1759lq7l3a6lyu255m79kpvxzv4tktn8mtst8md,0.0,0
311,1155.985201,1,terra1lcydu4499ylve2vsg534xznpefht3xevev93xy,0.0,0
312,90.0,1,terra12wqscdgwtavqvn4fjwy4mg527dx5fglyv8hxc2,0.0,0
313,7.0,1,terra1sxwgdu9gssqjw0z8h6ut4gfye5gpanu7gqwapy,0.0,0
314,92.9,2,terra10cldncy0mepr49ftvc7r4n52an2unjtg6pqaza,0.0,0
315,500.0,1,terra1hzqu5n7kxky7w6y5pz3mfj02uw7dafkl52dyp0,0.0,0
316,20.0,1,terra1a5exqkdn9z2mwgv4j7jkeleprs9ptvlpzs86fz,20.0,1
317,2276.0,2,terra1s98merv69vfzvxgmmgwtl95v2nyhhnnyt97k94,0.0,0
318,15.0,2,terra1v3y7nqhlwehjev22axrk9gkpnuehary0gjxs5h,0.0,0
319,1.0,1,terra1neuw875tk0gp2ytvm40x68xxf26lpzprrvgymf,0.0,0
320,100.0,1,terra10xr6rjrrw7p2njttwyshrhd3dkguw4uh9ue74l,0.0,0
321,250.0,1,terra1nt9uspca9h38lhu7na2z0xl0qxhpq0z6rzu8ps,0.0,0
322,40.0,1,terra1ddq27ln4hfdyxfuhp2lfa4wuw3ydj2axuhv75y,0.0,0
323,500.0,1,terra1hug7ukqjw0xjmdl3mla9dep7hgextu7uq979a7,0.0,0
324,45.0,1,terra1dsfllrdgf5h25t0ae4jmex7fs80ef99g0yakrm,0.0,0
325,217.488101,1,terra13ed6p7gml64wvwqz5n5gxr828cyfxgv63pk209,0.0,0
326,100.0,1,terra1j5pz8j3twfuw4zzj64vmmmypztmjhht80cwjpg,0.0,0
327,46.358517,1,terra1u59et47uan0e6aye4ur7cvsamqr5aysgzcgxqc,0.0,0
328,10.0,1,terra1g84gds5z892per4hhqh6mnmgfwqjr47tqtxpxs,0.0,0
329,300.0,1,terra1phnht8r8aauq2ha7ftml3y8ucy65tay9jpn2ep,0.0,0
330,200.0,1,terra1vf54gcfkquh6akeeclzt0twwr77kxwsk0q0lnd,0.0,0
331,120.0,1,terra1fr5d4n3c8wg6v0kvut8z2lsah6akh27amj464l,0.0,0
332,5001.0,2,terra1v75zg809z4ztkfekpzfkhc3unaea7rmdh2mtvf,1.0,1
333,100.0,1,terra1qs7q7w25e9khpe7l9zmns885cwcsxrvkc597zy,0.0,0
334,2001.0,2,terra1aqut90xjchpy6qdklhlsr57erc9gnsa32gqsgd,1.0,1
335,50.0,1,terra167yajzyme0hhqrnylcuz0vwx6azgsjm2h4ch58,0.0,0
336,2000.0,1,terra10u9g7wmqvw8a3cnueduy59j75kuyat52dap7p5,0.0,0
337,2500.0,1,terra1y8psdqrjzk05nenael68shg4k7y2axh0a6jynl,0.0,0
338,130.0,1,terra1j9uq8jast6fpg3cjnpqnrcl708kaztjsctgfra,0.0,0
339,470.0,1,terra1fzv7f3l5ahwujq76c45w7p36lxc7dmefv2wv75,0.0,0
340,3000.0,1,terra13s23xnm2sa0sssdhzleqzgsx85tax3szxzc2ep,0.0,0
341,52.0,1,terra1qw6f9z83zakd4wnfxgdydc2dfp659qjuq9qj47,0.0,0
342,151400.0,1,terra1qrxnlneg0n5uu2e6mr00ewxdwkczkhmk8qwwj2,141400.0,1
343,100.0,1,terra1wfla9k8n74qrlfvrtshcudy6u3qkhc6sklz9x3,0.0,0
344,100.0,1,terra1zyt4u4urh0ckhwr2ptarrz0zsjln7pxd5t66fs,0.0,0
345,80.0,1,terra1xzj4cs9rledjw8hanskmf44y8dwksdnm7a7k2f,0.0,0
346,300.0,1,terra163xtd59kmm0uylxgaeny77h0r90sm092wsw44g,0.0,0
347,15.98,1,terra1j6xpwsl7twg2eckwp8srjkhmqesw97svmlml66,0.0,0
348,6647.23,3,terra12dtyaagyz84a53a7m2gm4azqx9y8csphm5tdgk,0.0,0
349,100.0,1,terra1ma2d4yckz3hmw2rkwz09k989njnrx4aygvcmfz,0.0,0
350,305.0,2,terra1sc37wrye8vjr044ulgtu5azdym0dnffgvc9cvh,0.0,0
351,90.0,1,terra10nqac6jhswza5w00tsgs7p0w6f5mk0a3rsh0qy,0.0,0
352,130.0,2,terra13crhnlvd5ye5ydhufldr07ms4endm76g4l7cv0,0.0,0
353,225.0,1,terra1cyqwmm6m8vn9v0q42uhvd6aspqd7rpvxya7jt7,0.0,0
354,1000.0,1,terra1xtmntlwthe3qxfa4pnknhzc7xmdd7r795rm8cj,0.0,0
355,200.0,1,terra146mtjp6q5vcfwg4n5tdmc7yap5q83m2ru7ylxx,0.0,0
356,14600.0,3,terra130tmnwllvc0u620222umc67h0clehfp8f2skwh,0.0,0
357,17.0,1,terra1c43ag8akme9qhf5zykmu52lf2xl22vl4mwt5pp,0.0,0
358,117.0,1,terra1fvnel9kykqprvk0l97gg9sxn7ldk3x4zva2vz0,0.0,0
359,2000.804597,1,terra10d5gzntx4mga7sjcn62lsevedxqg3ah9y4t2w3,0.0,0
360,100.0,1,terra1vgmq5t2mhyt9vr2j5sj6ycqylsj7khqm4fwamp,0.0,0
361,100.0,1,terra19du47gkwhzxpc069zrgjvv00srrc56tn47jj67,0.0,0
362,500.0,1,terra1lqqn2k2jqlft27eswpj4qt5rxxlunlta04j077,0.0,0
363,150.0,1,terra162ljnw0uf02gggmm09wy304vyqekxke5fe0m85,0.0,0
364,100.0,1,terra1270xljr27cy0qm52evkm0jmg0yndtsxafky0l0,0.0,0
365,1000.0,1,terra16meun72ch3h23x04a34c8za3g0g2qewe0w4syz,1000.0,2
366,3000.0,2,terra186p9aqxgk48nz995f3pzrq7xt7ht0y48qzca74,0.0,0
367,80.0,1,terra1xjehf4w4hvup22urru3a95fu9rxfua4l9eueaq,0.0,0
368,790.0,1,terra1eazs88h6xz2d9sh2q5e33a73s24tncrp6heg8n,0.0,0
369,10.0,1,terra1744lz5e40fdad3632ms9ldgpnhlq8yrmlursum,0.0,0
370,8.0,1,terra1k5thgf7589pw2ggtwyqh7y7n0zczllq3yhfrd7,0.0,0
371,100.0,1,terra1e256t4l83fa0swkmf7pannpwhkfjlgqfg0lcwh,0.0,0
372,250.0,1,terra1d35wmly263g48ue0980vjv7lf0j29v3ak0jh3w,0.0,0
373,1030.0,2,terra16h23d3fg2kfrxer264tdhxfafu3sye90utn8sd,0.0,0
374,53.394841,3,terra1gt7uy5gm9yl36wkpg0ugnzlnd2gtv7y70mg9dg,0.0,0
375,210.0,1,terra1d362ew2f30lu9yh0vdg65jf9drz03ueqrxch6r,0.0,0
376,159.0,1,terra1uc7qvtgquvumhs5ucl6a08dx3gu87m7fn334lx,0.0,0
377,2500.0,1,terra1eyf7wxefg6y0h9vhnh7prz7apav0wph7jl9tq6,0.0,0
378,43.000827,1,terra179wpdwtn6rdlwnvt75femmm6mv8adszf8zfnfc,0.0,0
379,195.8296,1,terra1md7y4ya3mvkefeklraqmztlvr5d3cy0fyp5mf3,0.0,0
380,704.896125,1,terra136tnvxkemp9a3d85u4fkk5kt3fje97n3z59j4s,0.0,0
381,3000.0,1,terra1lnftl96z96cyqk0zd5tkwfgk4ttrdl5mf63gnp,0.0,0
382,10000.0,1,terra1y59y5rq9ttsp2n2ww7gm6t3ng23kjukaaajdw9,0.0,0
383,100.0,1,terra1h95gszccg6cpk9dxfxs7e885pljduadr3eywge,0.0,0
384,1016.0,1,terra19x99yqllzhrja907c28fc5g6ptuh6jkl4akvqa,0.0,0
385,540.0,1,terra16tqqcc69zmhcmxu5c8nxv4lqrjgrd8ewf28nlz,0.0,0
386,18.796757,1,terra1xsf88sal6cqkxm8enwxa2359s7exfqwkwjs72r,0.0,0
387,115.0,1,terra1q62uql0ht63x9ax7pwx35wpthrufltm42evrhf,0.0,0
388,3844.003001,2,terra1tcr8yujuy7wqnyp2hefrkpkrdjc4cxwpe8xl4y,0.0,0
389,90.0,1,terra1wr853vew4d0encv7x8kzxnzrejsj7y7dj2n5ua,0.0,0
390,5000.0,1,terra1hhaa9h7dzh8jdjvl23lhxr279tv3s7s8smkvr9,0.0,0
391,4.0,1,terra1yau8qz5500p7zp7x2865zaecv7gk0e832yd0ny,0.0,0
392,500.0,2,terra1lnw9gwzzm7w80fpa7pz364gp6lqjufl9p334et,0.0,0
393,162.3,5,terra1adcvqkuendh7lnlxwztxg009ayyqej3v95k4hv,0.0,0
394,40.0,1,terra1zt25dsjy43kj5d570jha0hyfr665y8ht7kls3j,0.0,0
395,100000.0,1,terra1grcygzz2r8kc73uer3vk50tmvky38zatz8radx,0.0,0
396,1230.0,3,terra1vjk4cvtuju3evdgcqj8n6xy7tkwy3nndfe3ve2,0.0,0
397,500.0,1,terra1ewn860lwdme46uzfenwypgljwflmer3pr56kpr,0.0,0
398,100.0,1,terra1ynrvyngpwgv3e6hk9ngsvzys8ecqsz3gfzsw0v,0.0,0
399,2500.0,1,terra17f4q3433gnxk6erf93sln0qzpkywq84dtdt2f7,0.0,0
400,2450.0,2,terra105zmjye2lhtr0v4anmfagrwjk0wzflg8qdee5e,500.0,1
401,600.0,1,terra1kpxpd4hjqsvkg8rzuwdp6gda0lhq56a2lldawj,0.0,0
402,1000.0,1,terra138j6m7fmwujresz3l3gt6yxafft7a2dg9effxl,0.0,0
403,1000.0,1,terra17lapk5p993ugazmv2uuc2wdrn3qveqlh7hklpj,0.0,0
404,50.0,1,terra1k895cm68q3rru46kulxawtyg8hs4pp33vepltn,0.0,0
405,550.0,1,terra10y5kg8ma2dsnxra66ekydwuugff7z3stwpm2w3,550.0,1
406,20000.0,1,terra17aq8zcd9644nshjfx8azh42mfpfn2kp0tqwzl4,0.0,0
407,1500.0,1,terra1n5lz8557g4qs8z6anptkwy26llgtdmj6nwekcn,0.0,0
408,50.0,1,terra1twtumkaq26rcjd9xz358827hf7tlqkltdc0sv0,0.0,0
409,11.0,1,terra1866er8amvtnejzw6crze69s985t78t20fpffwz,0.0,0
410,295.0,1,terra1mct29gsr9x404sxvr3uhw6ghzg89ql4d3kyhgl,0.0,0
411,40.0,1,terra1w44ajes4qtq4rymkny3yd4lnxa9z73q4df4xy8,0.0,0
412,1000.0,1,terra15sqtuhdyknfd2h9yvw4sgpmy2y0y6jc04lw26c,0.0,0
413,130.0,1,terra1wcfz7luy4edssn6xq2yp5lawunrh7rp3g92us6,0.0,0
414,10000.0,1,terra1jsrvxa8talaa0j6as9laz2xmt30z8lgjhrqev3,0.0,0
415,143.367016,1,terra1umn0gmsejjal9p4t3swz58twgdtlvrjh95mswz,3.0,1
416,2000.0,1,terra1hpslf2d0pa6lw4h0aljuahtj2gfgvnux2rchyg,0.0,0
417,600.0,2,terra178skjzpsqa2gaepzkp7tc40m3q46ua0u66pvn8,0.0,0
418,384.690201,1,terra15yqq26wzye8svulyrc0dr6au4jjfukmnacwccm,0.0,0
419,100.0,1,terra1am02he854rsye9d20dfe30vrssh3pajtkqnefh,0.0,0
420,30.08078,1,terra1mftps49dle2jlx5us6ewkmd5a4gdfv3gpcsveq,0.0,0
421,1000.0,1,terra15gy2hm5f8ar7cqeefhguqncnj2mv7f3sqput22,0.0,0
422,1000.0,1,terra1j992l0uzjqk26hl8lfm4gegjn0ayxmhupes2dt,0.0,0
423,500.0,1,terra1mfkeryj5cuv8582s3mk42djd0tke8rf893fcq2,0.0,0
424,313.0,2,terra1c8jqdea0nqrvjd7nfg3vfy4shc7lxamgcx4fug,0.0,0
425,2950.0,2,terra1pljudu339ly505lwtdqf9227sp08gjnt9px7fd,0.0,0
426,100.0,1,terra1egc0m6tsc0atldf3chaplshughe3kcwrq537hw,0.0,0
427,250.0,2,terra1gt9ytxhu6fzv84xsxp5ug5h9v067wl9v6l74x4,0.0,0
428,3814.11018,1,terra15n9k87p82yrnspt4czrutukxvxm0m80ms9m9zr,3814.11018,1
429,200.02,1,terra1eh8s4zzv9plmlhgggx4aze53jwswgvw5jgzyzm,0.0,0
430,10000.0,1,terra1wynzc757rzy27lgs6tv7xkvtrtnw6793rnufjl,0.0,0
431,80.0,1,terra1qum0ygrlyv4x5prw2f5ccn642xa3kr389emwpy,0.0,0
432,1000.0,1,terra1vkdjeq984mr9u83g7585qtu2jzh6tt22ff8lqf,0.0,0
433,300.0,1,terra1rcry3ru9dwjkjrfh900j6ctymefhsh3lpc0ucm,0.0,0
434,125.0,2,terra1vsduyrt8t5ktjtw20t7hk7tkht46d0t0mnkyse,0.0,0
435,27.025984,1,terra1qxenl78emecnp2y82dvyt6j7g9qazlgdu8g8d0,0.0,0
436,6400.0,1,terra169t58lqj9t40jzc0ctlnyx3h38ywhk878glkw7,0.0,0
437,20.0,1,terra1lzkncuf8mnn8p07pskuvrles9cklhrk85dpjk6,0.0,0
438,175.0,1,terra1xan8j5u42lawvq9y02ryz08vq4wg9zgaprv9ml,0.0,0
439,50.0,1,terra1th6xu5p2nkzvmpke2n4p66q2wkak67hqeeqlvz,0.0,0
440,245.0,2,terra19fwd2tllnth9yp7nf2y6cxvppewfhujcd3d080,0.0,0
441,2000.0,1,terra1c5f0fqnn7cf03534gx3hpfr6qt9nv4w8z80v0c,0.0,0
442,10.0,1,terra1da0lyjwlfp4655ky7zwu6r6783p8x3sdex0kdp,0.0,0
443,1495.0,1,terra1syzaf6pdas7lhkjc54m3wvrgm4an3r7sl99hl2,0.0,0
444,66.321047,1,terra17jvuk8mukvt4hny5wy3p5w8p05qk8ky44vkgsd,0.0,0
445,21.0,1,terra14w3rw5jkgtfe6tlcgde4tn97lukgh39l7gsuvd,0.0,0
446,2000.0,2,terra18y22fy373clk38dsf32crsythupsftp84gsxdx,0.0,0
447,100.0,1,terra1l28pky07umychj0m4gmvpm2jzzehgw8argu0e3,0.0,0
448,23.9,1,terra1xj3044gu3aqpq3lhtn3z47n2hugwd4wz0rxg0v,0.0,0
449,3000.0,1,terra19f5pesculpsv57kjz3km2xhheqt7nf2x5xhgar,0.0,0
450,191.841429,1,terra130vtjwxq64gpm0vhuen5937jgstyegaxkl56va,0.0,0
451,500.0,1,terra1ums7gq6xamka8naagg20xtdjyzq78f2x9vqrnn,0.0,0
452,15000.0,1,terra1vl6hnpl0zg5h6u7waqlqfa5e375j06cc8l0333,0.0,0
453,69.480274,1,terra1lwwqyr7zy35q45yvzdxaqprmzdykznz0wplgty,0.0,0
454,19800.0,1,terra1a628yvwzkpz79zhaz8dfnn5mj9xxgtwfl5wecj,0.0,0
455,512.088608,1,terra1htdr6eveskcjlsry5qnlmp0pt3f0zw84caymu5,0.0,0
456,70.0,1,terra1es6f6gw3ynhqgq6ydmacljty0zquhmg6pk2r0u,0.0,0
457,250.0,1,terra1cn0slv754nhx6yeews3kdhskueednhp8ajsh2m,0.0,0
458,363.0,1,terra1p93f6rgpyyf90tu02wcjg5ryt7l3xjq6na8fwf,0.0,0
459,60.0,2,terra19023z9lnn8zs3mwxrq4c95wzdpnchqefc6kv9c,0.0,0
460,227.109001,1,terra19v5sywavmjuxjaz6l8ncn8udhtyh6yv6s7ef86,0.0,0
461,500.0,1,terra16qr5h8gmj37jp337y8jeg6rv4vuqakp23mh4vc,500.0,1
462,250.0,1,terra1r9lxmlcvc9z2ew8ugkgur0wzqxm3gwg0dud2m6,0.0,0
463,510.0,1,terra1g8ycc9ehj2dqqxs4n42gv4nzj3vpntjds7t4ul,0.0,0
464,120000.0,11,terra1qcwng4gegv6j25cvxq6qecwujk0anm96mn025z,66000.0,5
465,100.0,1,terra1vqfjh9ucvn8pu0rkc74rkmt92qp8p0vmrpmdw8,0.0,0
466,10000.0,2,terra1xy0kdetaj2y9pufgl3wtekkxulkcfnadwd3sse,0.0,0
467,150.0,2,terra13k3lvh2tj665la62w7s5ve0644m5suvp0nvfm9,0.0,0
468,600.000278,2,terra174k5hl8pr5yfa3dv75m0xh9xmwjqkz5tvhgqlt,0.0,0
469,270.0,1,terra15mfnaf3aw4x25rs2tjk7nkp3z3f5ny0qqwfsql,0.0,0
470,5.0,1,terra1w7keayv0qk05fxzhl3m89krerla8dng8tl8c2z,0.0,0
471,1842.15822,1,terra1ck2n5hw8l03t79j5a4s2mrxs7qsx889g09sfr2,0.0,0
472,1150.0,1,terra1xrgxdfxa6qqtnxhgk7xcrxnqv0t2qnpklde4fv,0.0,0
473,250.0,1,terra14g9nvhp2uks8dww9uymnuj4t2e8hm5rlvnf4eh,0.0,0
474,11475.863807,1,terra12r2c2djch0tppfu6tfts02xluvauv0vrchvcc0,0.0,0
475,504.571027,2,terra10y4kcp7wh98e9w8xan55eq5zwd39za7j2dtltf,0.0,0
476,10000.0,1,terra1sdn0f2ramzsgjywxcfjfrncmqr9tvfv8zrfqvn,0.0,0
477,300.0,1,terra16w04k270rf0gt8t2v7ar7uqp0x3t9x9za70tph,0.0,0
478,100.0,1,terra1e2z60l3p8aeadjsrln39w96fv0s9cm47860257,0.0,0
479,220.0,1,terra1mtwy6e9paxx50nsuupcktht3dk0rf9y65ehlh8,0.0,0
480,369.0,1,terra1xdsxvujz4d9nf4vzesp6anfljw2uav0q8vax7t,0.0,0
481,35.0,1,terra1fguu88yhc49mtuz7hx0j5nddyh9daxy77cy7el,0.0,0
482,125.0,1,terra10ce3664e52thvut6ytd0ctma59v0t9yfjtwyfz,0.0,0
483,1000.0,1,terra1ua4lk2je7nu05fal7z328w3u7dzs6m2tz2sus2,0.0,0
484,100.0,1,terra144e839d4zp2u00khyn3nnncvjnx4t05ehyf2aw,0.0,0
485,500.0,1,terra1dvvzspk5tg8xsdu4l5dnccnz8274mpdn04wefy,0.0,0
486,500.0,1,terra13tm9j5pvv6z2txmhulvj8k50f3yjg5zzwqf4xd,0.0,0
487,1997.143995,1,terra1w7n5cp7qtcxdfzkxtz7n3pcha7eazqzathnayh,0.0,0
488,100.0,1,terra13lz0tcv2fuj34xzhtze7tdhjv9mnnxwtgpjtnj,0.0,0
489,1000.0,1,terra1upvf0malvp4s0crhq9qlzsjrme3wppdwa64jkr,0.0,0
490,250.0,1,terra1q0ru73k0fg262xpyrd9q4aujzl0sdt9v39y590,0.0,0
491,5001.0,1,terra178upupwgc4sh693y0d7q5vzyjnx9tfwa4pzm6s,0.0,0
492,52.0,1,terra198fhfu4du2mxgzy7wlh68ej43jcm5d2kahz6dv,0.0,0
493,397.597,1,terra1lpey2pn90nml0c662dqky0eh6akwxd6dkh3474,0.0,0
494,300.0,1,terra1wfyjrxw3ncmwxmv6slafcnurf5jagaqyq5k8j2,0.0,0
495,200.0,1,terra16q29w8ptc02cpy69e5ssthrdjx4752mjpnqwrw,0.0,0
496,49.0,1,terra1yvzqwh6yz72u00x05vtptdyw0cgxa2gsm5sdsx,0.0,0
497,5000.0,1,terra1czckeee8drreksa0qy6g2l052xa3xyd0dyuxpn,0.0,0
498,100.0,1,terra1m4m6nh6gs0ge5lwvhuxdekdev8564ns0nzc4j6,0.0,0
499,200.0,2,terra17k0c9y9vsw9a54guj5qp6sk44aycann3f02jx7,0.0,0
500,97.949993,1,terra1szdavsncrghm8u6q0y2nmnu68xm4u7m9hvmk58,0.0,0
501,802.0,2,terra1g0xwsn86e240xnwmr4ftdp6nxh7caec2yg99uy,0.0,0
502,300.0,1,terra1n0nsmy9xsu3zkqtj4u0m9scefsgtqpj8de6ehn,0.0,0
503,60.0,1,terra1dz3ssxlr9ftpu0tsv90mgaaadwyq8d0222lkly,0.0,0
504,300.0,1,terra1e9rxh7ptrkkaw970mk65hrcm44kh42z3wp6hse,0.0,0
505,1001.0,1,terra1434qp5g0k4szr2j5jujsvah6krkm2l3502c5tz,0.0,0
506,15.0,4,terra1ph6eqdgu5uvaqmnalf36fcwtp2q23krs6cyck7,0.0,0
507,30.0,1,terra1h6t2qequg0zt0gpmmux7zy2vwrjwr54s0uf82e,0.0,0
508,47.945,1,terra10typ2zzzr9amp7h8newlr635r5nc8v8gcyqp0d,0.0,0
509,500.0,1,terra1sc2e75mjat2mysghuwlfpg97h47fvnu2hx0hh8,0.0,0
510,400.0,1,terra1sm9f28nt5t3suspza9m80awuqakhyklkevj65f,0.0,0
511,2500.0,1,terra19knljg7p8jtnkskw2pujj92exmu2fgf5kasdqg,0.0,0
512,97.601867,1,terra1w9j2ev6c623wqde0edtaj2z9vnjlnak55qne75,0.0,0
513,592.323997,1,terra1tppud44dmhp7fpkncrky45uv3cg7mxx077yel8,0.0,0
514,150.0,1,terra1jnnrcs3tthjkftwusuwnzl5jzx86uhscdkhw2z,0.0,0
515,250.0,1,terra1tullnxkf6jlsfwvzm6w3c7ccykd8qx7pkzkgv5,0.0,0
516,1000.0,1,terra12yfl86lsuf3h7750dpswkdch2dswcve0z0p8x2,0.0,0
517,1.0,1,terra1vghznd8n3gkprv2jlcrg9eql5gwun6ngs032tl,0.0,0
518,231.696814,1,terra1wpuk64rz9pctzzstse69n6wn2huwt2x3tpc74d,0.0,0
519,275.0,1,terra1udcvmph42k7yca0n0dskfgqluwranhvkpa5rjd,0.0,0
520,1.0,1,terra1r2s4yakf2pp3qzut0lm5lqk6twx8rj3jrucgrp,0.0,0
521,40.0,1,terra154ne44gl0p0fhnhpjce5wf2s5ryv7fedld0vhj,40.0,1
522,3500.0,1,terra1krd5nu6x3qvz2ce8s4xa7nllgr970ln9upf24z,0.0,0
523,2493.5,1,terra1809r6ny4f6peqlucz9qyt36txltuw6qcy556xe,0.0,0
524,1500.0,1,terra1084gjjcndwmmtejd8x3gvp7l9lk7r25xshz0vt,0.0,0
525,195.0,2,terra18kdf554l3kwrtgg7dntxvehzqsa7vaydsmfn05,0.0,0
526,190.0,1,terra1zjtqu8qvugpypvva7lrnua7edfq3mxstx2t74l,0.0,0
527,100.0,1,terra132q75y8vqew2sjrkf5l24egejyu96gqhd0nd5g,0.0,0
528,1000.0,1,terra1hyk9c093vxdtwfup62lwg2k2fzkuttjzrsngyt,0.0,0
529,300.0,1,terra1aydkwfh63fq6j3a063flvy2akkvujtyyn7qk65,0.0,0
530,495.757286,1,terra1hg543l5r2skyrqmsfz7jscdf35fw8wq89858v8,0.0,0
531,101.0,1,terra1mg53693wg0msd68sszc8y2vesnh7aw7unrp9jx,0.0,0
532,690.043937,3,terra1z4jelmfqgnhk2zg86peq0anzkv0x5w9hg6720v,0.0,0
533,9980.0,1,terra16vjwz80ycp63qsxlgwxg5mze6uxwmtu4n6mynm,0.0,0
534,31.0,1,terra13p9zn0uxawvmm2w84rtwqckevytvtctd00e52x,0.0,0
535,10000.0,2,terra15zj6r9vytpwja6c2ru46wgh5qj6afxpzlvm87l,10000.0,1
536,1000.0,1,terra1ckn28dw84k53ky0r22f2gurt5zp38zs0t8s4lp,0.0,0
537,831.7,2,terra1r6zsed8zaz7k92jxw8c3dnqzxgu5s0wmxf4swm,0.0,0
538,145.0,2,terra14m6zz8tduqmqc8xd5r6tnjz5uxz726uth3vmlx,0.0,0
539,30000.0,3,terra1qrsf98ce0fwq6h3upxk59sl0l206w9kltdnfq9,20000.0,2
540,200.0,1,terra1apn3k7nalu4r9z8lrmryl8jxy2d36uqhddq3dp,0.0,0
541,580.0,1,terra1hge0pcncx4gwgtu68hcd89frma6ugahjcvluew,0.0,0
542,800.0,1,terra18nul05mspgqfpg4pttt2rrdmnduj00qmc52nev,0.0,0
543,700.0,1,terra19vcv83w7h4easam2kj2tpgka9t29yk947dpj6j,0.0,0
544,270.0,1,terra1cgtnpsnnl6zpuusgh8vdwkfxdzzmz2m68x6vur,0.0,0
545,1500.0,1,terra1c2v7v5ah8jm77yd0qajvszchysut3rdzud5q9j,0.0,0
546,730.0,1,terra19e5p3ljg8r7d7ep090j0atk9st2elsdyfetm45,0.0,0
547,100.0,1,terra1aw9vyr9853v7sr9wg2934auqffccw7mvxnaz36,0.0,0
548,2.155644,1,terra1dax8kejmm73s3nn4zh8tf25wm49a0wfl64adz6,0.0,0
