,sender,deposit,total_deposit,withdrawable_amount,tokens_to_claim,can_claim
228,terra1m9p7dkzgrp52jtf5wa3p4enxmnsrauw9k7k5g4,501.0,10741723.117681,501.0,3264.83932,False
229,terra1ug4ssflv7gsfe3kmpmg6cu8765s3w2uc84eyt4,40.0,10741723.117681,40.0,260.665813,False
230,terra1n4g4eadce08yp7dse6sv34lgfcy6wsjy2srdep,1000.0,10741723.117681,1000.0,6516.645349,False
231,terra1ucde9xfp3c762jav9vghtmv3ft0rafl3tl0rll,1200.0,10741723.117681,1200.0,7819.974419,False
232,terra147smfu7ajzffhv57rh92g7zaqdvgdutvdufusr,40.0,10741723.117681,40.0,260.665813,False
233,terra1x5pwqh5awpjmur6u5heda2sg62fvr2n0xaygv9,400.0,10741723.117681,400.0,2606.658139,False
234,terra1xggnelkhvjt3w0z2zpttrnn6mk3hpmwu0d20vr,600.0,10741723.117681,600.0,3909.987209,False
235,terra1syd505rsvcg8rj5w8z0yj5apgwfuarscfcmc6f,608.0,10741723.117681,608.0,3962.120372,False
236,terra1h4jzh74zpu89dea5cklu38lyjnl2j9tg3c2g6c,2000.0,10741723.117681,2000.0,13033.290698,False
237,terra1r7t88666h9yxz2dw3kactg59mc2u6v5syk2h5z,68.0,10741723.117681,68.0,443.131883,False
238,terra1wfla9k8n74qrlfvrtshcudy6u3qkhc6sklz9x3,100.0,10741723.117681,100.0,651.664534,False
239,terra1v9ezsja73azc6225wx0qvt3catjwrgqpczmka9,0.0,10741723.117681,0.0,0.0,False
240,terra1w2epe2fzfelg9l7ppnpfq35h67x6tvcl4tagst,71.0,10741723.117681,71.0,462.681819,False
241,terra1przahch2tjkq3zwkyuun5m2suvn7p5az48epud,5000.0,10741723.117681,5000.0,32583.226747,False
242,terra1sczxaw7twvzyg2x28gnmuldvrhc5jpxhu09sya,2000.0,10741723.117681,2000.0,13033.290698,False
243,terra12aamlhqeyrfywjy08hcfraqj8hq58a9m3kj9yz,1900.0,10741723.117681,1900.0,12381.626163,False
244,terra1048gyhzptenxuwt5h4sngddej74vsq0rf300zw,1000.0,10741723.117681,1000.0,6516.645349,False
245,terra10fr3gzg0yuvrn68dlzvqg4p7059a6shuqagczw,500.0,10741723.117681,500.0,3258.322674,False
246,terra1rcsktvs9esl25r87tmpjp3rvgv3fxgh9ccd7l4,200.0,10741723.117681,200.0,1303.329069,False
247,terra1vvr928e7ra694gcfuc49y0r4hzjj0lprh5jpsf,0.0,10741723.117681,0.0,0.0,False
248,terra1vqecqjtgy5yg0v7j7vh7e9307u7e4kxjpamrdx,0.0,10741723.117681,0.0,0.0,False
249,terra1as8j8qhexvsc3sy0gxrfajuuggwar45chfhqwn,0.0,10741723.117681,0.0,0.0,False
250,terra19vw45rpfvf6wummg2da054mmkqxg6xrap9yc5x,200.0,10741723.117681,200.0,1303.329069,False
251,terra19yzu8dc275gtw3epdl9yhq4kl6rq5tu0cmucwx,15.0,10741723.117681,15.0,97.74968,False
252,terra1w0uglpvwytqzjezzeztgujmuhfmp5a8rulceq5,495.0,10741723.117681,495.0,3225.739447,False
253,terra10cldncy0mepr49ftvc7r4n52an2unjtg6pqaza,92.9,10741723.117681,92.9,605.396352,False
254,terra1sdn0f2ramzsgjywxcfjfrncmqr9tvfv8zrfqvn,10000.0,10741723.117681,10000.0,65166.453494,False
255,terra1wnjczu5g2n85ue6r6hf8fdnymse94a3xyh2uvw,0.0,10741723.117681,0.0,0.0,False
256,terra1yggqahx5l7env7rja2v86t4c84unpfxqv0c265,100.0,10741723.117681,100.0,651.664534,False
257,terra1sxakt2tw56j4hawhcq4s7p2zse9e5pua0zf9p7,100.0,10741723.117681,100.0,651.664534,False
258,terra12u396s40jjt3x609q7fgzmm79t4f0gv450m3fl,20.0,10741723.117681,20.0,130.332906,False
259,terra1yn29096eh76rzzkckdg30luv56eyl2ukuy9edq,326.823337,10741723.117681,326.823337,2129.791779,False
260,terra1yfgqltvwpmwwphnrp99rz2ythlj8555gcg7qsy,1380.0,10741723.117681,1380.0,8992.970582,False
261,terra1stx068qmp8zazf3hnn0qhzdpyqpg5l45gn29uv,100.0,10741723.117681,100.0,651.664534,False
262,terra1c2c23nr25dhxfxmpqtrz442jlw8vlzg69clh6f,13993.306767,10741723.117681,13993.306767,91189.417466,False
263,terra16y7wu8a80fp6q607fz8jvuqhjaav0andqcl9mj,100.0,10741723.117681,100.0,651.664534,False
264,terra1gt9ytxhu6fzv84xsxp5ug5h9v067wl9v6l74x4,250.0,10741723.117681,250.0,1629.161337,False
265,terra1dyvqx4xxyc0kf02tt7eru04jd6v6dgjcpqw37n,1790.0,10741723.117681,1790.0,11664.795175,False
266,terra1er344fufd6yc66f9kfq8sdeealazt399crj7sr,500.0,10741723.117681,500.0,3258.322674,False
267,terra19weyketx7fhw4ppxgcss9ve3amhusul4gg43cq,117.177142,10741723.117681,117.177142,763.601877,False
268,terra108ydtcv7rkemgmm22jsx6yxklcg2ccrpu8knx4,202.0,10741723.117681,202.0,1316.36236,False
269,terra1gj5z3ps0dqsdjpya2x6jedvp9vk6auf984wyc3,60.0,10741723.117681,60.0,390.99872,False
270,terra1emfwse9j5jn8cjqs53axfkpk5dtawqvdh6gv5x,0.0,10741723.117681,0.0,0.0,False
271,terra13crhnlvd5ye5ydhufldr07ms4endm76g4l7cv0,130.0,10741723.117681,130.0,847.163895,False
272,terra10wudkjzj2y2p09cc08v3tqg3qz60q9swzgu4gv,100.0,10741723.117681,100.0,651.664534,False
273,terra1nutcgkuuzsyhyymtu0ww5q4cv7h0mv95n6j6qw,100.0,10741723.117681,100.0,651.664534,False
274,terra1hhaa9h7dzh8jdjvl23lhxr279tv3s7s8smkvr9,5000.0,10741723.117681,5000.0,32583.226747,False
275,terra1u36ku42ae3p58f46vveumky4cjajj7l4f4sgd2,13.0,10741723.117681,13.0,84.716389,False
276,terra10n98sn5l00ahcda0sxsyzw92nyd39hd86w8cyw,1000.0,10741723.117681,1000.0,6516.645349,False
277,terra1g332jj0urv0ph5h230gggspnhjt0guv0wnephz,30.0,10741723.117681,30.0,195.49936,False
278,terra1thmw3n4g8seca4ehpwt8gkj3eqh4zk9mrj39c0,0.0,10741723.117681,0.0,0.0,False
279,terra1du42hp7vlyr6f8qn56l8jsx688qyaaq9et3062,200.0,10741723.117681,200.0,1303.329069,False
280,terra1ny6npvk8ysc4d5wapvegqx4q0d4zyjj0acwl8v,200.0,10741723.117681,200.0,1303.329069,False
281,terra1q3tj59j6w6stmeext4hfkuu409c7zk2zgx2j8e,372.602117,10741723.117681,372.602117,2428.115852,False
282,terra1tzpgthh7uxrkywhaht29fzrlhj7amtsq0umlcm,8500.0,10741723.117681,8500.0,55391.48547,False
283,terra13pmnq86x2wkssse3tpwjh7zyzxd2ct5gz0a5zp,261.94,10741723.117681,261.94,1706.970082,False
284,terra1gqmwmz0xraehwvhpnm0fycgzekzst63p85rfpc,60.0,10741723.117681,60.0,390.99872,False
285,terra10kgdkpfv7whzd9mgqcmkfzkjs0n6nv8dazug4m,1085.0,10741723.117681,1085.0,7070.560204,False
286,terra1wfu4xsknjyg2gz4tca239dhw6592c6kvasy097,100.0,10741723.117681,100.0,651.664534,False
287,terra1cnncznh0xdkhcrw7qfd7fgtl0tnepsp4zy7cx3,108.0,10741723.117681,108.0,703.797697,False
288,terra1qc0cg8z6k7jj7krmgs8whhtl6gul6vm0ycstxh,1100.0,10741723.117681,1100.0,7168.309884,False
289,terra18nsu0dcctwf2mymatwsaw8kcdaxe965ej87t0v,9950.0,10741723.117681,9950.0,64840.621227,False
290,terra1eqzdja4xqegp6dau22u8p93963epr45vngk77v,600.0,10741723.117681,600.0,3909.987209,False
291,terra1eu827l5m8kvma56dwthjzx2rjhtsr00yhhh7uq,150.0,10749773.117681,150.0,976.7648,False
292,terra1kmgpput2ltlayd5jheqttfry4na54axsuavcx6,3000.0,10749773.117681,3000.0,19535.296019,False
293,terra1496vr9cs5xkvxul2ypyr9j00glkkh9dxsn42p8,150.0,10749773.117681,150.0,976.7648,False
294,terra1frn34azh84rujduaupwd7glw27xcy0t4r8z0ck,280.0,10749773.117681,280.0,1823.294295,False
295,terra1ad2lq6xt55dvgw56d4p7gdgq6su4a6hf8ywzw0,48.075245,10749773.117681,48.075245,313.054714,False
296,terra1cvhml9jdf2635hepakh9p5gg6azj68ncgmsktf,2500.0,10749773.117681,2500.0,16279.413349,False
297,terra1eqhes0g655ge3z5sszsz6mzcjuvlnymk2gt8z3,0.0,10749773.117681,0.0,0.0,False
298,terra1hyk9c093vxdtwfup62lwg2k2fzkuttjzrsngyt,1000.0,10749773.117681,1000.0,6511.765339,False
299,terra1jjvgyyrdd233869yrhscj2j6zjx09ve5hv8wrk,10000.0,10749773.117681,10000.0,65117.653399,False
300,terra15a79xzjxf96pad74hlkk8ugwsudz0jzcxn6xkz,1400.0,10749773.117681,1400.0,9116.471475,False
301,terra1mt5zv3l8wk7wej9gmfpfjrclteccd6dmfs4fwq,50.0,10749773.117681,50.0,325.588266,False
302,terra1wpnq9uurd5lsnqvgxh9k8hq8lg4ghggfjc3mfg,545.0,10749773.117681,545.0,3548.91211,False
303,terra1exj7tc8zm6mp9cx9zealtfhjmtddhkrl7hum0g,0.0,10749773.117681,0.0,0.0,False
304,terra15xe4gjfc0u4jsymuveat4ddlcfc32ccqez22dw,500.0,10749773.117681,500.0,3255.882669,False
305,terra1ev8srdyds5fag5xvyw8cxw5t3vv25al4znrnhg,154.912514,10749773.117681,154.912514,1008.753939,False
306,terra1ptul0awpwswwsxksw4achvj9glg8vf2m3vw832,1.501543,10749773.117681,1.501543,9.777695,False
307,terra198ejlfn94zxmar8l9pkl2j2sn23ejlsq0z08na,1000.0,10749773.117681,1000.0,6511.765339,False
308,terra14vq2ruxecpqtluj8d4jqdj62qtjfxatmwctn4e,1000.0,10749773.117681,1000.0,6511.765339,False
309,terra1z4dwj5r57ndz4mvl2ncepvjvtjsazrqg8clxtm,33.0,10749773.117681,33.0,214.888256,False
310,terra1n507m03ee6g82ruf206hm4va5y3ggnq4latyxz,500.0,10749773.117681,500.0,3255.882669,False
311,terra16h705fv2vp6s5udx24479n4642q7kdc6t7gmu0,55000.0,10749773.117681,55000.0,358147.093697,False
312,terra1k86y2pedv6hzhtr5d7pgy7frsc27n5quc6tqyq,500.0,10749773.117681,500.0,3255.882669,False
313,terra1ekmxugqugng2snstl0dfhagkx4c4tws9tmnnjh,1.52,10749773.117681,1.52,9.897883,False
314,terra16j6tgk8067stx038qem6enyvfr04g3u0xxp26t,500.0,10749773.117681,500.0,3255.882669,False
315,terra1r28gywwgehnwxgxl6kmvd7wy8pkzpdjcw9n6ua,5001.0,10749773.117681,5001.0,32565.338465,False
316,terra1p3nvmk3am0y52xpygqslgapsu3v54xjsxcvqxx,1500.0,10749773.117681,1500.0,9767.648009,False
317,terra14jvzcpn3wr57k572pepg3a0f862v8969m2d5kh,500.0,10749773.117681,500.0,3255.882669,False
318,terra1tvga8jgmql0eylr2k8sf5gcgx4t6xm9ssfj4r8,50.0,10749773.117681,50.0,325.588266,False
319,terra15z589eaq7w5yshh8a7g95mx27cpvc3snzfhyqu,405.0,10749773.117681,405.0,2637.264962,False
320,terra1qp0z7akj3s3dmgn5necj9l0fcpjuyd5yjqeqt2,10.0,10749773.117681,10.0,65.117653,False
321,terra174yc9k2d3r2afm5pz6agtnggk82e2lvvfvs5c9,100.0,10749773.117681,100.0,651.176533,False
322,terra1zskqme60yfx3zwuu6racq2lmdkhj9tmp7298nn,25.0,10749773.117681,25.0,162.794133,False
323,terra18p7pxq7kw33afvjvvualxep73vf4vx9jd70sd0,96.899,10749773.117681,96.899,630.983549,False
324,terra14qul6swv2p3vcfqk38fm8dvkezf0gj52m6a78k,400.0,10749773.117681,400.0,2604.706135,False
325,terra16c75g6aaf6qgqtny3352u2rqglc38qux3t6vlr,130.0,10749773.117681,130.0,846.529494,False
326,terra12hdw3zhlgvfjhwefwh6tfq2wu3vs66p62rf7ws,500.0,10749773.117681,500.0,3255.882669,False
327,terra1mrzkyf8wmgrga2wypmhc2g6s9tzdpg4cpv3cda,200.0,10749773.117681,200.0,1302.353067,False
328,terra1j9apelpx3p85suq9537d6f3z6n3gnnxmmgzgn6,800.0,10749773.117681,800.0,5209.412271,False
329,terra1u59et47uan0e6aye4ur7cvsamqr5aysgzcgxqc,46.358517,10749773.117681,46.358517,301.875784,False
330,terra16tx7jw6qv4edpj2e0vscvkduc7etx2vj3qpaps,1.0,10749773.117681,1.0,6.511765,False
331,terra19e5p3ljg8r7d7ep090j0atk9st2elsdyfetm45,730.0,10749773.117681,730.0,4753.588698,False
332,terra1tqgjd3w7zvzam6l7yld0cule6v9m9ecfslq64s,111.0,10749773.117681,111.0,722.805952,False
333,terra12x9h3d2tyn5u5zuv4tuukultddvg6gphpkwppr,5.0,10749773.117681,5.0,32.558826,False
334,terra14zxeznxv5ut022fst8h983p8d5a5l9tvhanxtp,37.918433,10749773.117681,37.918433,246.915937,False
335,terra1qk48392zt38ky8nng3a39u96y607ww0393850f,400.0,10749773.117681,400.0,2604.706135,False
336,terra1fyn79fpt0yyxq8zknxgqgrmtnj7kkqpq56j55m,170.0,10749773.117681,170.0,1107.000107,False
337,terra1uud9ugmncxdek64vhldxs8gdr4emfexv6mfy5p,110.0,10749773.117681,110.0,716.294187,False
338,terra12r2c2djch0tppfu6tfts02xluvauv0vrchvcc0,11475.863807,10749773.117681,11475.863807,74728.132184,False
339,terra1yge3cklalzexc9zaszwxfwzauypdjecpe57g77,51.0,10749773.117681,51.0,332.100032,False
340,terra1cve2sc0jsy9yjsydd50ztsf6zn2n0ll79wywsz,2000.0,10749773.117681,2000.0,13023.530679,False
341,terra16hf3g237yka2fkltpfve474ddfa64nty0d8cyz,54.0,10749773.117681,54.0,351.635328,False
342,terra1z96zuzc7gztg6cz5xjw74crmtya3wapvrnuwpa,75.0,10749773.117681,75.0,488.3824,False
343,terra19pjc785s9e5a2qgzhx9kfn5mun45ql5jxg7lhs,1000.09013,10749773.117681,1000.09013,6512.352245,False
344,terra1tay35qjua0ct3jhl2x442fhl9jy3swjv926vg7,401.909365,10749773.117681,401.909365,2617.139472,False
345,terra1kxd966tktxrm4jdldjle5sq88s2e7f7dlgyf86,428.0,10749773.117681,428.0,2787.035565,False
346,terra1pwjf94z4swqk6lkqs75gmpujlcvhmu20g8ac5p,333.0,10749773.117681,333.0,2168.417858,False
347,terra160cgpndlwchsssk7ufsw3kv5wckehm0fs0jxvv,15.0,10749773.117681,15.0,97.67648,False
348,terra1zhdf559pksgxfvypm5nvef3h0wkh0petkcp0z7,0.0,10749773.117681,0.0,0.0,False
349,terra1n0rh8r8pdl22lnr7t7ndjsn7rry68ppxql0azq,88.0,10749773.117681,88.0,573.035349,False
350,terra103qss8c0vel5qw9zynmjvrr6d62j44w492ez74,600.0,10749773.117681,600.0,3907.059203,False
351,terra1nfs28fgq2kaw6xuf35707nr4p5qvegpckl74p6,1300.0,10749773.117681,1300.0,8465.294941,False
352,terra1zh08vzu573pzfplfhdw9lz6t47kyqx4lvw33p4,171.0,10749773.117681,171.0,1113.511873,False
353,terra1l28pky07umychj0m4gmvpm2jzzehgw8argu0e3,100.0,10749773.117681,100.0,651.176533,False
354,terra1304cdcfk8gr40y0rwvt45d03w9jfjwzcgl0kt4,1000.0,10749773.117681,1000.0,6511.765339,False
355,terra1ga2smw7yph6khxm8xk3fsu0vfd0s7cxljcvgxk,40.0,10749773.117681,40.0,260.470613,False
356,terra1069gcagp9xyfgfrgqd78f5wa5f2mvvef8zz3uh,0.0,10749773.117681,0.0,0.0,False
357,terra16kynazmvnc96jdfaxz2r4yrf6dt5wa8jf2kuk4,115.0,10749773.117681,115.0,748.853014,False
358,terra1dzuumhjdu36823shtl5s06sml5en2pxm4vcy60,474.500791,10749773.117681,474.500791,3089.837804,False
359,terra1e5mm22334drpkgtsumpjazuta982cn4f9dzdr8,100.0,10749773.117681,100.0,651.176533,False
360,terra1zfs68e2v80p7eh9hzfgkg379d3qw2lhcsqw7mt,700.0,10749773.117681,700.0,4558.235737,False
361,terra108uqskf0vydf5kaea5hszq9eu4c285g3cw0rxj,2500.0,10749773.117681,2500.0,16279.413349,False
362,terra1dcqtdfvy05jrat42a9rpzdpa0ee2esjue7s6tt,10.0,10749773.117681,10.0,65.117653,False
363,terra1ew60gj0ayfaut34p957le8nwdg7l5ck7a7vuah,1000.0,10749773.117681,1000.0,6511.765339,False
364,terra1ck2n5hw8l03t79j5a4s2mrxs7qsx889g09sfr2,1842.15822,10749773.117681,1842.15822,11995.702047,False
365,terra10hfwzmuke6h0m7asg7920lja4qksnnl5uz603l,30.0,10749773.117681,30.0,195.35296,False
366,terra1c6ea4zujpce8hu63fuqrlmv5wqjtt5s7wk0ky8,20.0,10749773.117681,20.0,130.235306,False
367,terra1ej30yeev875tynvea6e8l7vmlrlm3wtpj7c44c,2000.0,10749773.117681,2000.0,13023.530679,False
368,terra1kau37gshxmtlnmtundwwaaj30z98a8gcmpagek,30.0,10749773.117681,30.0,195.35296,False
369,terra1u0mxu53gva4tnp53rgeve7c8r7qct76c476yxl,500.385156,10749773.117681,500.385156,3258.390715,False
370,terra1mk6xugxarst5um6lvflehs9wfpeludcecfnwr2,50.0,10749773.117681,50.0,325.588266,False
371,terra1ytyc83vs6fyypquummfkrwchjpt4ueh7v7yxmm,200.0,10749773.117681,200.0,1302.353067,False
372,terra16cvm4vf5n3294a99nwl6474k9l43u90xlwlzvp,100.0,10749773.117681,100.0,651.176533,False
373,terra1x7zwshu65ak8wu7xlft5n823s3nr8822n3424k,20.0,10749773.117681,20.0,130.235306,False
374,terra1xjh6h6smgu9lncezjzxjktq466q9aqnv0t9kjd,53.0,10749773.117681,53.0,345.123563,False
375,terra15zj6r9vytpwja6c2ru46wgh5qj6afxpzlvm87l,0.0,10749773.117681,0.0,0.0,False
376,terra1djznfetm94rlvk68rzhz24j8gprpkzms6pjydx,300.0,10749773.117681,300.0,1953.529601,False
377,terra15t0rq69kg9kck43nscfnx2wj2xu8rnyyypknzq,1000.301434,10749773.117681,1000.301434,6513.728207,False
378,terra1zf08t9va4msy8e4zms490jr2ugdav5qk0f72rj,5000.0,10749773.117681,5000.0,32558.826699,False
379,terra1qrsf98ce0fwq6h3upxk59sl0l206w9kltdnfq9,10000.0,10749773.117681,10000.0,65117.653399,False
380,terra1ammwpsqfz9nfq8g9qfz45the36a3u8ae5xwxld,331.0,10749773.117681,331.0,2155.394327,False
381,terra1lgc5p9tay7pg6h9fkrrx80rl80ehcn5zl5x3gj,0.0,10749773.117681,0.0,0.0,False
382,terra1qcwng4gegv6j25cvxq6qecwujk0anm96mn025z,54000.0,10749773.117681,54000.0,351635.328357,False
383,terra1mclt7xwwyr7q35ncrqmp42cfskp40crpr5wany,200.32448,10749773.117681,200.32448,1304.466005,False
384,terra154ne44gl0p0fhnhpjce5wf2s5ryv7fedld0vhj,0.0,10749773.117681,0.0,0.0,False
385,terra14sjgsakvxx98cnfhl47aycf9m784t2v0vt9z77,500.0,10749773.117681,500.0,3255.882669,False
386,terra128fnl4s7295ssxcawfh3kgerqhtcjtlgk03mpy,150.0,10749773.117681,150.0,976.7648,False
387,terra1hlc3yhuyyfz8x64ufdv3khq0zvgr5x3gl8yr95,300.0,10749773.117681,300.0,1953.529601,False
388,terra1wncresz4g3p6g0xtxardayy7m3k98nzkgn9pxp,16000.0,10749773.117681,16000.0,104188.245439,False
389,terra156mrn584pzm8aplgudgr2l993qy464eklnnnj6,93.940796,10749773.117681,93.940796,611.720419,False
390,terra1c8nkle9q005mvtrvsjrsnhqmg2mlzumtfzhhf5,900.0,10750123.117681,900.0,5860.397998,False
391,terra1qpctc9zepwkyf54lg0xy3dsvzp454qxryur2qr,192.101996,10750123.117681,192.101996,1250.882392,False
392,terra154l0cf3suhwq95gu2qacff2z5cc6s69g6atj9c,175.750912,10751303.117681,175.750912,1144.285832,False
393,terra185kf9vqtk6cs95y8qs79psccpc4qvnyvhdzqmw,300.0,10751303.117681,300.0,1953.251598,False
394,terra13zx9hqemfxztfvtguksjgwug4p7ndsvrwgywut,5000.0,10751303.117681,5000.0,32554.193307,False
395,terra1a4ar008zz7s5y8wnd8hzvwgr070y8p0pkcylak,1000.0,10751303.117681,1000.0,6510.838661,False
396,terra1u9ne5c4prkzghkxnvzrcy2lqnqvytvcclt68et,25.0,10751303.117681,25.0,162.770966,False
397,terra1styf0hry6f4yr0wsy4j3ym9sd2ry70ulvs3hjf,1000.0,10751303.117681,1000.0,6510.838661,False
398,terra1xr2ffu4deeauftzjrqxqw08jlvtjptheegjq0q,5000.0,10751303.117681,5000.0,32554.193307,False
399,terra14m6zz8tduqmqc8xd5r6tnjz5uxz726uth3vmlx,145.0,10751303.117681,145.0,944.071605,False
400,terra1js35tlv9z4tx6k88u3la4es9ddv02kmnyamrgq,11.081041,10751303.117681,11.081041,72.14687,False
401,terra1ezapytqyf49pmea2wwnmsp9uzw9jg54egpwgh2,70.0,10751303.117681,70.0,455.758706,False
402,terra1p80y89l86v8zt2nl5stdnhnswlhmpl60wytxju,200.0,10751303.117681,200.0,1302.167732,False
403,terra1usnvaxernydzf7jrzugkz7y8njss0xcv8sgdwy,50.0,10751303.117681,50.0,325.541933,False
404,terra1380y9770gvzjr52zm35sq9prklmrrj6vu533k4,3180.0,10751303.117681,3180.0,20704.466943,False
405,terra12yfl86lsuf3h7750dpswkdch2dswcve0z0p8x2,1000.0,10751303.117681,1000.0,6510.838661,False
406,terra1y4p7x7u0gltecy4damlkpjplapd7f7hnn4guuj,680.0,10751303.117681,680.0,4427.370289,False
407,terra1dpgr0jpskktfcg7mr89k4520uelvtvv4dtv6cq,0.0,10751303.117681,0.0,0.0,False
408,terra1lj9qnd07tl698h24qu26epl8yxh3mr3893gx0j,400.0,10751303.117681,400.0,2604.335464,False
409,terra1up3lkcz2typts9je6ydqerfsvgkdjvallw68ue,250.0,10751303.117681,250.0,1627.709665,False
410,terra1zfksze3ph9j2lnpwqdpseerjcsm8jry7fpyfae,14400.0,10751303.117681,14400.0,93756.076725,False
411,terra1amg9tc5a2c6cpx2yh2wf557rw70c22r9aely4y,2443.855654,10751303.117681,2443.855654,15911.549875,False
412,terra1w48qesrgp3tlcdzz3m6uza82440m83wgqxtq4s,1000.0,10751303.117681,1000.0,6510.838661,False
413,terra1x8gl6lht978cqegfpj92nt85chtdwfykkfnff5,5000.0,10751303.117681,5000.0,32554.193307,False
414,terra1plu3ph8nfruaczn5e4ztepdhzx9r6yzzrw0f7r,250.0,10751303.117681,250.0,1627.709665,False
415,terra1lvy566ld580vma2vuflnnqweg52zpkrqyzdvm6,680.0,10751303.117681,680.0,4427.370289,False
416,terra1a5q37zzz3gsd53d5ysx8n7kgnam355ddsr7q9s,105.726975,10751303.117681,105.726975,688.371276,False
417,terra1005r2u35mrw9zqvn7j5d3x04gq6cap232kjwuw,1000.0,10751303.117681,1000.0,6510.838661,False
418,terra108ny7wts0uh8fqz5r3xh0qme4ccn56f5mcgxn8,250.0,10771553.117681,250.0,1624.649649,False
419,terra18g7h4pkx5d6sfgdj8h89cn556ducw8pa8sgsdd,90.0,10771553.117681,90.0,584.873873,False
420,terra1skmz2c8wsgz2hcyyfg9295wny353kehmaext30,2297.941469,10771553.117681,2297.941469,14933.399211,False
421,terra1tyqg45t76edexrj6jhpml6mqpptpe709r5gu9m,100.0,10771553.117681,100.0,649.859859,False
422,terra1a772t03pzde6kr3w3szpa22nugq9f67q6ludgg,53.581238,10771553.117681,53.581238,348.202958,False
423,terra1ec3eft8fcqgs0p9qfdpvgxllwt9yc7faszfndg,100.0,10771553.117681,100.0,649.859859,False
424,terra1rt4tuw8s7qxg24c2e00z8m8lpygeszpn5n8sch,5000.0,10771553.117681,5000.0,32492.992995,False
425,terra1grs0gw8n2jfrmaz7zygtxh43fmkehzu2tqje7r,146.019991,10771553.117681,146.019991,948.925308,False
426,terra1vwhw69c5n2lmr6vwuev4r6zt0q2nvyz803cp7y,500.0,10771553.117681,500.0,3249.299299,False
427,terra102sqj5sy4eu24xg6pwdudw5uhq7nm5ca4kwl0a,12.991988,10771553.117681,12.991988,84.429715,False
428,terra1zmwgu46tnd6hhpcdgap0h0w62ypl694a8vvw23,420.0,10771553.117681,420.0,2729.411411,False
429,terra1aq4yx5uk6669qu85fmn7nmnrnvnq2s9e8fy26t,517.679219,10771553.117681,517.679219,3364.189447,False
430,terra18r43lt4njemjeyjw0s9hjfnmyk7es64r4q3xyn,2320.64564,10771553.117681,2320.64564,15080.944504,False
431,terra1a0c73q0mcz6uwkwj2xhxgl3gkwscdh7vry0ap4,300.0,10771553.117681,300.0,1949.579579,False
432,terra13qcfw8da6cf2xx2jggn2nky46xlqtcy3lfztt3,20.216839,10771553.117681,20.216839,131.381121,False
433,terra1h0thu4ahknjwrjd4q09h8khcav0m36k8e4fhy6,520.0,10771553.117681,520.0,3379.271271,False
434,terra1q8atxdyjvsjx0eztcg2s36797tw6prgmlwf0aa,300.0,10771553.117681,300.0,1949.579579,False
435,terra1gehk8kejk508al97zrhs534nes5xk9nl33uls0,100.0,10771553.117681,100.0,649.859859,False
436,terra1jj57dxqkjdramlwgxs9pwcf9k58898f5e8pk5s,1000.0,10771553.117681,1000.0,6498.598599,False
437,terra1vc5n6c22vqprgdwu7me809cy8gjzfw290lqft2,32.250772,10771553.117681,32.250772,209.584821,False
438,terra16etfzlvmualx470v3hzywshmyp70qhdjf8405m,200.0,10771553.117681,200.0,1299.719719,False
439,terra1rccr67f2ahjg84jwdaeluyeyxj05enwkm5hzza,1220.0,10771553.117681,1220.0,7928.29029,False
440,terra1kyc4kwdrxm6uscdftwcnq82zaft70cht7ccenm,294.812824,10771553.117681,294.812824,1915.870205,False
441,terra109w54lxfpgckth4gq3knral2c8ay49mxjyj7yp,1500.353843,10772553.117681,1500.353843,9749.292285,False
442,terra1g0xwsn86e240xnwmr4ftdp6nxh7caec2yg99uy,802.0,10772553.117681,802.0,5211.392265,False
443,terra1uscncgg7kcea2f07l2r2l8g75kda2hcpvz9d3v,500.0,10772553.117681,500.0,3248.997671,False
444,terra1j6a9qqxs836wm5eg454jwnv7cxl4l0hd39azaw,800.0,10772553.117681,800.0,5198.396275,False
445,terra1w9j2ev6c623wqde0edtaj2z9vnjlnak55qne75,97.601867,10772553.117681,97.601867,634.216477,False
446,terra1exmtrc9dyqruraapmv0r0067csgnnc6gzxwwph,100.0,10772553.117681,100.0,649.799534,False
447,terra19acgkagj5vrp7wrefe0knzvm3hp2z0fz69wawh,0.0,10772553.117681,0.0,0.0,False
448,terra1jr23r5yad7sszqc07lywn8sj4jkxl6gzj3w06f,80.0,10772553.117681,80.0,519.839627,False
449,terra1tp5hhvqlrv8mpe3tpacd6fwqtnmaz5jccumm0s,200.0,10772553.117681,200.0,1299.599068,False
450,terra190ctel06pkgy4k96t5m5rays5wv8y7ylka6lxj,1200.0,10772553.117681,1200.0,7797.594412,False
451,terra1vtmd7vqztlvfcxg5dpsupxsstlealmdnqwst6x,4242.0,10772553.117681,4242.0,27564.496248,False
452,terra15yqq26wzye8svulyrc0dr6au4jjfukmnacwccm,384.690201,10772553.117681,384.690201,2499.715134,False
453,terra1z728u25eswchhxsd3kwepkpsjnn9ltg6a4jyq3,550.0,10772553.117681,550.0,3573.897439,False
454,terra1gf8mqpyelqccp45q5vk4fajjuwsj4nz3uzlty4,250.0194,10772553.117681,250.0194,1624.624897,False
455,terra1czp8t73te6lglese8w07t2ts957qx88gr0j442,2210.0,10772553.117681,2210.0,14360.569709,False
456,terra12dtyaagyz84a53a7m2gm4azqx9y8csphm5tdgk,6647.23,10772553.117681,6647.23,43193.669589,False
